"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"201801","8호선","수진","7","7","3268","527","5819","2419","14683","2875","20647","9508","12228","8139","8925","6094","8722","7584","9830","6817","9568","9558","9119","9542","9172","9624","10635","9267","10605","10466","10439","15419","6322","14586","4898","8685","5283","7647","3023","7621","1323","4635","200","1563","3","245","0","0","0","0","20180203"
"201801","8호선","모란","14","10","1737","420","2699","2746","8520","3480","12663","7061","6835","5535","5760","4925","6787","5878","8245","6099","10326","6966","9641","6590","10211","7071","10570","6856","10529","7569","11027","9449","6937","7729","4571","4657","4529","4447","3923","3745","2521","2362","612","1263","1","361","0","0","0","0","20180203"
"201801","9호선","개화","9","1","2624","225","13540","2659","41506","4402","32862","6990","14523","4000","11620","2972","8772","3005","7719","2937","7168","3684","5990","4911","5611","5818","6833","6503","9719","9295","10944","15765","4647","22161","3005","12792","2257","8839","1193","8649","605","5804","157","1691","0","92","0","0","0","0","20180203"
"201801","9호선","김포공항","3","0","2469","2813","5012","13583","14930","19394","16365","21542","12522","18401","10431","19662","12935","21097","13622","23972","15449","24954","17760","25246","19519","22815","18138","24645","21143","30574","27015","35019","22230","27315","19113","11483","17296","7595","19353","5949","6775","3866","294","2433","2","213","0","0","0","0","20180203"
"201801","9호선","공항시장","1","0","2787","411","4638","1591","9248","1660","10485","4528","5943","3232","4815","3099","4610","3095","5019","3612","4765","4381","4252","4826","4548","5479","4229","6530","4713","7270","5121","11122","3092","10951","2705","7504","2385","6074","1825","6567","976","5082","152","1918","0","27","0","0","0","0","20180203"
"201801","9호선","신방화","6","0","5495","733","14332","3300","35441","3883","35123","10643","18646","7596","13487","5946","12304","6103","13480","7534","12909","9419","10767","9972","10163","11698","10565","13783","10935","16496","12564","28993","7185","31283","5741","19442","4959","16278","3908","16126","1803","12567","303","4229","0","0","0","0","0","0","20180203"
"201801","9호선","마곡나루","4","1","2531","512","6716","8709","21319","12165","19976","24883","9620","13419","7119","7025","7143","5498","7960","6305","8519","6026","8242","6212","8752","6653","12052","7559","22589","9563","27690","16225","12645","19063","8807","12805","8070","10903","7499","11486","2956","8106","515","2828","0","1","0","0","0","0","20180203"
"201801","9호선","양천향교","1","0","4191","839","10432","6241","29972","7261","29201","26106","15437","11744","11292","6752","10874","6672","11927","7671","11692","8341","10750","8859","10830","10067","12586","11925","15509","14519","24509","22704","10028","27076","6824","18884","6206","15703","4762","15998","2194","11474","391","4018","0","0","0","0","0","0","20180203"
"201801","9호선","가양","66","0","14105","1494","27247","9267","81133","23123","77643","42295","42650","25162","32512","19020","31346","17705","32429","20025","31708","23768","28331","25445","28623","28318","29349","32659","38002","38338","46935","61871","24039","69705","16869","43859","15038","38170","11051","38351","5244","26327","777","8865","0","859","0","0","0","0","20180203"
"201801","9호선","증미","3","0","2171","573","6878","2742","21336","8012","20343","39044","10681","13813","8905","7451","9032","7675","9604","7708","9930","8833","9824","10196","10600","10725","10682","11601","13283","11943","34774","19400","13166","20247","7637","12170","6760","9845","4666","9345","2064","6122","256","2098","0","10","0","0","0","0","20180203"
"201801","9호선","등촌","3","0","4647","891","12109","4679","39335","7055","42701","18347","20698","14336","16304","11325","16933","10910","17055","11741","17338","13089","15942","14514","15670","17500","16945","19380","17741","21496","20429","36130","11122","36816","8122","21778","6939","18251","6014","17119","3013","11998","717","3747","0","12","0","0","0","0","20180203"
"201801","9호선","염창","42","0","9993","706","25805","6772","70958","8129","80082","20685","41455","11831","27114","9706","23869","10545","23981","12600","23728","14641","18928","16906","18071","20743","19112","25434","22024","30374","27342","61240","14617","65808","10161","42118","8975","36626","7533","36540","3918","25230","746","7070","0","49","0","0","0","0","20180203"
"201801","9호선","신목동","7","1","1736","519","6157","1209","18544","2906","18758","5560","8430","3216","6515","2640","5967","2741","5426","3429","5495","4369","4775","4592","4843","4783","5367","5081","6451","6808","7228","13284","3589","13001","2722","8145","2376","7372","2136","7302","874","5623","213","1867","0","0","0","0","0","0","20180203"
"201801","9호선","선유도","0","0","2221","861","5928","4315","17911","9038","20578","43067","9801","17240","7052","7806","7304","6416","7532","6254","8353","7393","8084","7700","8877","7831","9333","8163","15129","9744","38083","18090","15886","15895","8496","9744","6840","8741","5136","8356","2372","5000","388","1714","0","2","0","0","0","0","20180203"
"201801","9호선","당산","24","0","6862","1625","18143","6074","50314","14576","62041","38123","35120","22596","25932","14991","26665","17291","28607","18571","28930","20902","25582","20406","25607","23017","26028","26235","34123","33685","48282","60365","28329","55917","20645","35060","19183","33426","16615","32883","9224","21681","1659","7554","4","478","0","0","0","0","20180203"
"201801","9호선","국회의사당","7","0","1326","1583","2372","12031","4075","48194","6491","169241","7722","58695","8428","24951","12447","21282","16549","18057","18763","22961","22254","16697","25096","14055","27237","12761","52161","14446","138757","17701","50333","10638","30944","5367","30908","4376","24683","3787","7831","2776","1144","923","0","5","0","0","0","0","20180203"
"201801","9호선","여의도","1","0","2309","2236","4453","18568","8288","100568","11079","136133","10847","50011","11436","22640","16572","22111","17013","20873","21891","24673","23016","20543","28323","19583","34254","18970","64710","19674","139150","26781","66283","19013","43118","10498","42011","8418","30384","7827","11398","5353","1923","1684","0","2","0","0","0","0","20180203"
"201801","9호선","샛강","12","0","952","1006","1951","4815","4136","15016","5514","28275","4420","14164","4465","8659","5803","7779","5869","7521","7240","7667","7851","7832","9328","7749","10373","8066","15361","9441","28306","13011","12959","9949","9960","4863","10073","3657","7080","3815","4093","2330","757","1042","0","232","0","0","0","0","20180203"
"201801","9호선","노량진","89","2","11855","2719","21312","20903","57424","56508","87522","89447","48230","45061","31293","28785","31120","31367","37167","40885","50661","45753","40417","36774","38299","40683","40727","45678","50376","59996","76041","95684","40957","77344","40714","46837","47453","43093","65438","43732","22694","27756","2116","7333","1","160","0","0","0","0","20180203"
"201801","9호선","노들","39","0","3147","279","5688","1331","17167","2282","21364","5087","12053","5242","8145","4106","7426","3463","8132","4031","8399","5063","6558","5540","5962","6548","5764","7304","7122","9068","7285","14924","3992","14718","2883","8798","3477","8248","2726","9098","1086","5165","171","1523","0","3","0","0","0","0","20180203"
"201801","9호선","흑석(중앙대입구)","1","0","3362","1562","6216","8319","16080","11349","21899","17369","14887","16288","12328","12383","13304","9890","14754","12485","15339","14268","14193","13409","15526","13556","18273","14282","23382","17931","19272","25431","11663","23324","8871","13828","8073","12984","7527","13223","4187","9221","712","2867","1","116","0","0","0","0","20180203"
"201801","9호선","동작(현충원)","4","0","944","236","1562","1192","4806","1275","6725","3050","3592","2628","2509","2575","3050","1623","3063","1651","3016","2049","2939","1777","3037","1945","2983","1870","2931","2235","3757","3477","2003","3340","1497","1954","1279","1921","949","1920","579","1271","96","856","2","213","0","0","0","0","20180203"
"201801","9호선","구반포","0","0","494","354","1591","1427","4541","2814","5745","7485","4339","5783","3803","5558","4378","5092","5053","5657","6194","6090","6061","5442","6179","5620","6377","5952","7563","7309","9309","9299","5953","8686","4190","4298","4600","3635","3799","3881","987","2440","170","685","0","1","0","0","0","0","20180203"
"201801","9호선","신반포","0","0","682","249","2347","2009","7183","5504","10179","9987","6812","6889","4841","4430","4983","3663","5534","3823","6025","5302","5314","4854","5584","5178","6492","5459","7840","6579","9399","9150","5632","9349","3733","4601","3251","4653","2280","4974","796","2812","99","877","0","2","0","0","0","0","20180203"
"201801","9호선","고속터미널","0","0","2076","1851","4937","13461","15488","16798","20335","29812","15102","30523","13350","31427","15425","37710","18675","38179","21311","40173","22854","41654","26532","43189","29881","44104","32711","47080","33982","54740","28813","43404","26605","26411","22165","21277","16309","19592","5777","10752","787","2721","0","20","0","0","0","0","20180203"
"201801","9호선","사평","0","0","630","222","2145","3406","6794","2496","8251","4249","5477","3063","3849","2418","3848","2184","4288","2895","4279","3518","3764","3690","4166","3613","5380","4578","7140","5331","6048","7795","3773","7527","2259","4263","1545","4086","1399","4729","566","2693","122","848","0","3","0","0","0","0","20180203"
"201801","9호선","신논현","44","0","5669","1579","14152","18189","33962","46187","42088","95678","27888","88589","23951","47202","27284","43680","35264","44277","40987","52392","44359","47146","49540","45907","57308","49290","73720","61176","111612","95654","82923","86856","61780","36503","69108","28264","70122","23498","37963","14180","6613","4426","0","494","0","0","0","0","20180203"
"201801","9호선2단계","언주","13","0","1566","508","2884","5303","6591","13553","9266","44815","7950","38873","8198","16998","9590","12004","11200","10349","10894","13157","12512","11635","14215","10865","16175","10525","24590","11033","47817","14457","27439","12886","15108","7497","13468","7492","9956","6191","4413","4385","610","1602","0","0","1","0","0","0","20180203"
"201801","9호선2단계","선정릉","5","1","1156","751","3173","3888","8581","10145","8355","37312","6263","29032","5674","13381","6559","9902","7767","8176","8694","10321","9329","9837","10799","9050","11478","8845","16902","9444","38856","11916","21990","11155","12475","6680","11229","6505","9310","5890","3643","4253","652","1720","1","4","0","0","0","0","20180203"
"201801","9호선2단계","삼성중앙","18","3","913","407","1945","2535","4747","8050","6255","30679","5031","22720","4433","9704","4892","6558","6208","6622","6858","6831","6725","6733","7378","5644","9366","6495","11735","7477","30030","10286","18703","9839","8992","5020","8162","4442","6034","4508","2603","3004","391","948","0","0","0","0","0","0","20180203"
"201801","9호선2단계","봉은사","12","0","1528","941","4953","8065","9648","23802","9142","73919","8429","49662","8122","26396","11765","25478","15315","23142","19213","24249","20948","21043","25269","18848","30214","16661","38759","18409","77299","21395","44768","17908","28452","8734","28327","7309","20943","6489","6488","3966","862","1170","0","1","0","0","0","0","20180203"
"201801","9호선2단계","종합운동장","21","0","2836","550","8093","2304","23899","4501","22532","11217","13557","9199","7411","5081","7335","4746","7706","4803","7962","6169","7380","5774","7745","6572","8542","7479","11946","9727","16807","17718","10474","19868","7324","11324","8268","10350","6514","10599","3700","7156","580","2264","0","63","0","0","0","0","20180203"
"201801","경강선","판교","6","1","592","9","1111","2794","3089","7981","2643","20941","1775","14661","1591","6019","1756","5986","2157","4617","2802","4065","3676","3957","4932","3512","5785","3548","8411","4384","17589","4442","12598","3523","12044","1379","8314","1275","4791","1004","1635","593","5","244","0","0","0","0","0","0","20180203"
"201801","경강선","이매","3","0","437","25","1721","500","4757","1803","4567","2776","2367","1886","1901","1254","1912","985","2285","1125","2107","1302","2217","1188","2123","1160","2450","1372","2812","1690","3292","2706","2345","3154","1614","1536","1706","1511","1700","1159","500","520","19","191","0","0","0","0","0","0","20180203"
"201801","경강선","삼동","0","0","471","80","2498","601","9752","1512","11818","2066","5326","690","2950","622","2388","843","2364","859","2294","1104","1812","1559","1607","1753","1665","2531","2429","3334","2648","6005","1285","7404","722","4271","601","3714","348","3249","114","1569","3","29","0","0","0","0","0","0","20180203"
"201801","경강선","경기광주","0","0","1169","133","7828","1734","26448","4469","29962","6495","16078","3593","11560","3250","10176","3829","10145","4474","8892","5614","7850","6569","6883","7949","7684","10216","8708","13721","8561","23984","4235","25250","2601","16893","2145","14021","1510","9429","585","7357","2","40","0","0","0","0","0","0","20180203"
"201801","경강선","초월","0","0","622","107","3172","866","9119","3070","9978","4023","6480","1582","3996","1318","4008","1339","3731","1541","3316","1892","2697","2222","2499","2727","2983","3683","3814","4267","4521","7766","2050","7343","1395","6651","950","4284","485","4944","247","3421","0","1","0","0","0","0","0","0","20180203"
"201801","경강선","곤지암","1","0","531","143","1653","915","5258","4165","5059","5796","4384","2381","3252","1943","3792","1968","3247","2351","3864","2272","3075","2536","2777","3100","3073","3349","5405","3758","6251","4715","2617","5542","1579","3127","1080","3462","538","2675","259","2064","0","0","0","0","0","0","0","0","20180203"
"201801","경강선","신둔도예촌","2","0","375","28","1180","266","3510","1158","3049","2649","2248","910","1928","902","1543","828","1495","1025","1315","919","1267","1057","1227","1218","1673","1589","3131","1966","2330","2359","1072","2674","644","1795","681","2052","338","1493","87","1319","0","0","0","0","0","0","0","0","20180203"
"201801","경강선","이천","7","0","700","4","1897","645","6015","4216","5767","6179","4775","3568","5024","2891","4443","3378","4401","3214","4245","3590","3868","3850","3900","4164","4275","4634","4403","5415","6765","6860","3581","6660","2733","5782","2282","3153","1439","4020","575","2510","0","2","0","0","0","0","0","0","20180203"
"201801","경강선","여주","7","0","928","9","2325","271","4273","1508","4589","2136","4265","1934","4166","1863","3824","2401","3390","3102","3678","2907","3516","3073","3685","3320","3794","4494","3156","3860","3149","3986","2031","5422","1369","4315","965","2379","567","2407","144","2257","3","994","0","0","0","0","0","0","20180203"
"201801","경부선","서울역","5","2","59","212","64","1515","6332","2188","16882","2889","9876","1915","14046","1362","16171","1102","12590","1390","11361","1281","5548","1227","13438","1523","14014","1961","13582","2288","13847","3706","13467","2680","9018","1184","13914","1225","8779","912","3912","225","1033","19","2","2","0","0","0","0","20180203"
"201801","경부선","남영","49","0","2481","1013","4678","6292","12881","21815","19841","58626","12357","36034","10380","14031","12182","12237","14146","13531","14577","14385","14378","13062","16055","13421","19204","14420","25068","16403","50073","25009","24297","20897","16542","12509","15229","11402","13007","11067","7098","7272","435","1492","0","0","0","0","0","0","20180203"
"201801","경부선","용산","403","63","5242","5264","5311","31432","20896","73666","36445","154041","43332","108852","38257","80563","46500","74937","58294","73393","61756","78310","59287","77665","94524","78117","88214","77814","114810","73726","159691","84921","119816","63160","104418","43355","91203","30398","65829","19253","31074","7326","1097","2381","0","0","0","0","0","0","20180203"
"201801","경부선","노량진","149","8","5381","2156","7959","10681","21112","21601","34637","33840","18982","22658","14599","13687","16281","16514","19566","19917","27387","22622","23148","17988","23345","19190","24976","21642","29406","27116","36882","44063","22710","33675","22579","19827","28410","16857","34551","15426","12774","10688","544","2280","0","0","0","0","0","0","20180203"
"201801","경부선","대방","400","7","5412","2729","11713","10801","32537","38238","45876","63220","25283","34207","19539","19524","19016","14561","22134","15819","25319","18914","21984","17791","22720","18302","24600","20536","35564","25056","56477","40155","26326","34570","18987","22112","17947","21289","14941","19852","4664","13104","183","2739","0","0","0","0","0","0","20180203"
"201801","경부선","영등포","2667","45","17993","6344","19818","22807","39480","60836","64614","146222","43035","108014","40386","75475","47091","89105","60478","101373","67321","111955","76227","102217","94510","97035","106609","97061","128405","105456","184887","143733","122596","111205","126983","53860","99610","42185","84591","35187","39572","19906","1471","5079","0","0","0","0","0","0","20180203"
"201801","경부선","신도림","313","1","1664","459","2974","2012","9821","6341","13062","15392","6242","6524","3958","4255","3866","3889","4525","4294","4641","4790","4462","4221","4504","4694","5184","5216","7194","6472","13336","10848","6690","9417","4584","4990","4839","4592","3412","4265","1551","2822","65","1486","0","0","0","0","0","0","20180203"
"201801","경부선","신길","741","7","12030","1679","12080","5025","26688","12511","36864","32444","22045","10860","13455","7301","11774","7190","14996","7668","13923","8740","11727","8934","11387","10498","13081","12160","17392","16889","34562","23851","14326","20979","9600","14114","8904","14441","6656","13870","2894","8662","197","2269","0","0","0","0","0","0","20180203"
"201801","경부선","구로","7772","38","21502","4566","20108","13092","41328","32071","43279","99064","28649","52679","24048","30096","24737","27969","26591","26522","28951","27796","28534","27309","30798","28682","33395","31343","48706","40251","85199","50718","43501","43598","34729","26293","24426","26032","18036","23386","8033","17112","192","15676","0","3","0","0","0","0","20180203"
"201801","경부선","가산디지털단지","1030","3","6898","1461","8503","9983","14973","42511","14116","169051","11279","73353","10292","21248","10852","17612","12070","17113","14417","18172","14546","17353","15896","17293","18962","19046","39563","22369","115803","26624","55184","24415","32361","13569","27059","13197","18437","12512","8823","6998","214","1012","1","0","0","0","0","0","20180203"
"201801","경부선","금천구청","480","2","9035","1290","18264","7824","45639","13564","41818","30867","23096","10889","17228","8745","16345","9309","17127","11486","16524","12873","13911","13786","13595","16081","15428","19847","18583","21425","27392","35784","13031","34947","8449","19394","7194","18206","5132","16720","1917","10691","66","962","0","0","0","0","0","0","20180203"
"201801","경부선","석수","262","2","7247","2634","16652","7386","46105","13229","45066","19832","23649","12776","16202","10563","15383","8101","15513","8650","14204","9356","13535","10104","13825","11639","15454","15215","20516","18573","25485","34612","14789","33180","9720","20182","7892","20585","5431","17180","2218","12068","67","988","0","0","0","0","0","0","20180203"
"201801","경부선","관악","169","1","5981","1440","13803","4308","38136","5491","35456","10412","16893","11246","11706","10990","10755","8479","13458","7996","12607","8034","11486","8568","10576","10063","11873","11896","13462","14596","12518","27926","7445","27456","5258","17037","5265","15971","3188","13832","1451","10452","53","1070","0","0","0","0","0","0","20180203"
"201801","경부선","안양","111","10","14085","2567","31989","10411","86482","16206","79490","29854","42243","33088","32303","24962","31721","29805","34614","31996","36192","38147","34525","37505","36479","39199","41516","41590","44099","52286","43139","92002","30962","84600","32089","45495","27980","41721","27375","35987","14036","24230","534","3875","0","0","0","0","0","0","20180203"
"201801","경부선","명학","69","4","6310","1690","11056","6747","28225","21779","27201","66607","14320","16482","10592","9451","10272","8405","11485","8878","11293","9600","10788","9067","10694","8825","12328","10847","22484","13955","44891","21670","15943","22264","13822","13633","11036","12108","6060","10854","2521","8698","100","1243","0","0","0","0","0","0","20180203"
"201801","경부선","금정","229","4","21358","4960","37626","18569","93099","42910","94045","91135","53851","31860","38537","21172","35608","21744","37467","24776","35861","26234","30909","30232","31247","34821","33982","40882","51066","54390","79117","88622","40065","83925","30474","52751","28379","49962","21396","46096","10027","33680","1129","12387","4","729","0","0","0","0","20180203"
"201801","경부선","군포","76","4","5250","2430","8927","7551","19971","27800","18448","53418","10631","8879","8029","5681","8261","5512","8922","5769","8410","5782","7297","6645","7475","7500","9531","9182","21772","11188","35607","15796","14907","15793","11752","9103","9881","8165","4388","6374","1620","4642","147","850","1","1","0","0","0","0","20180203"
"201801","경부선","의왕","11","1","6322","2014","11807","7088","27242","27287","29812","25902","14629","9437","11884","6248","11266","6295","11904","7061","11393","8234","10226","8892","10105","10409","11901","12219","22672","15606","28014","22961","14014","24371","10049","15261","7914","15248","5121","11816","2354","9393","119","2135","0","0","0","0","0","0","20180203"
"201801","경부선","성균관대","62","3","6962","1951","26193","5835","70112","10801","58077","21333","27247","15653","21259","12217","21119","13346","20524","12814","20917","16062","18472","17160","19526","18377","20346","23363","25688","30021","27629","52560","16805","54861","12700","36638","12209","32440","10661","28577","5354","19049","303","4712","1","0","0","0","0","0","20180203"
"201801","경부선","화서","236","3","6664","995","18044","3347","42911","5502","32515","10704","15785","6639","12826","6097","11603","6389","11131","7075","10443","8865","9380","8872","8918","10146","10046","13118","11226","16588","11913","29502","6789","31861","5009","20314","4411","16221","3730","14653","1352","9683","94","3202","0","0","0","0","0","0","20180203"
"201801","경부선","수원","1206","36","20577","5387","40358","30381","77587","50960","75442","72977","50385","66173","50158","59029","54030","69263","56195","79967","59688","83857","62723","79893","72646","81566","85122","92684","96487","99859","106039","125773","87663","122305","89532","69724","69961","53202","64549","45180","27940","29336","976","10234","0","2","0","0","0","0","20180203"
"201801","경부선","독산","602","3","6813","2444","16783","12659","43420","41921","40879","117832","22637","45505","17545","17162","17224","13651","19492","13643","19441","15723","17610","16511","18929","16840","21839","20788","45051","24061","84826","35731","41560","43016","23290","24537","18912","22151","11773","20835","4043","12970","130","938","0","0","0","0","0","0","20180203"
"201801","경부선","세류","244","2","3189","671","8464","3011","17319","5596","11256","4895","6936","3788","6164","3870","6593","3840","5669","3700","5065","3893","4525","4321","4739","5339","5863","6069","7646","7818","7128","12425","4598","12789","3663","8428","3203","7055","2084","6202","720","4154","20","1667","0","0","0","0","0","0","20180203"
"201801","경부선","병점","1963","11","6468","3766","22542","10021","48331","22588","34582","26286","24466","15132","21561","11671","21814","12947","22132","14467","20879","15003","19910","17685","20671","19527","23884","23568","31447","28906","38407","40495","19841","45027","14090","32015","11916","28449","9421","25993","3007","17711","47","8928","0","1","0","0","0","0","20180203"
"201801","경부선","세마","158","5","1570","659","5087","1295","8319","3979","7537","5692","5952","2116","4540","1994","4472","2120","5033","2242","4522","2440","3623","3043","3912","3674","5024","4304","5629","5489","6465","7712","2894","6444","1890","6859","2085","4968","1200","4038","457","3484","22","158","0","0","0","0","0","0","20180203"
"201801","경부선","오산대","24","1","1667","844","3725","2302","7632","4509","6453","5499","4771","2633","4026","2008","3649","2008","3636","2511","3888","2901","3518","3086","3644","3602","4537","4324","6264","5405","7595","7415","3326","5643","2504","5789","2234","4138","1444","3502","729","3060","47","191","0","0","0","0","0","0","20180203"
"201801","경부선","오산","138","6","4251","1252","9925","8791","21298","20476","18886","22495","16251","11743","16202","10708","16281","11051","16849","11211","16483","13866","15711","13256","16404","15655","18818","19071","25612","20078","31003","23974","15284","25048","13659","18932","11127","16286","6813","13822","3133","8186","128","465","0","0","0","0","0","0","20180203"
"201801","경부선","진위","2","0","768","370","1589","1940","3755","6268","3078","7829","2730","1731","2245","1258","2028","1138","2010","1093","1933","1482","1750","1449","1966","1713","2257","2005","5651","2591","9015","2760","3708","2481","2191","2316","1270","2153","721","1704","335","1145","7","52","0","0","0","0","0","0","20180203"
"201801","경부선","송탄","7","0","3609","540","7890","2666","12124","5884","12416","7319","10053","4418","8752","3876","8868","4638","8551","5265","8505","6607","7993","6648","7757","8362","8961","9386","9992","12503","10200","13521","6114","12924","4464","11638","3525","9388","2234","7306","1207","7693","64","756","0","0","0","0","0","0","20180203"
"201801","경부선","서정리","9","0","2635","986","6761","4557","9920","10142","11662","9284","7496","4163","9348","4500","7513","5222","8185","5619","8223","6777","7302","5580","7381","7669","7620","9156","11658","8840","12541","12276","6271","11038","5169","10969","3975","7826","1955","7728","959","5237","24","1100","0","0","0","0","0","0","20180203"
"201801","경부선","지제","2","0","796","2126","1423","4194","3062","8203","2773","6623","2254","2617","1910","1792","1879","1868","2448","2270","2134","1859","2576","1612","3457","2512","3596","2845","9194","2608","8544","3944","4587","3501","3874","2595","3653","2116","1995","1502","753","1057","1","238","0","0","0","0","0","0","20180203"
"201801","경부선","평택","17","1","5598","2741","14081","9222","24128","18685","22117","20576","18956","18593","24316","18104","19995","19748","19874","20094","21748","22650","20767","21161","24463","23715","26401","25570","32522","30187","32639","35978","21244","26291","22420","22959","16813","18567","12403","14040","6640","8472","303","1599","0","0","0","0","0","0","20180203"
"201801","경부선","성환","12","0","1563","450","2769","2212","5440","9428","7532","9482","6016","3817","6559","3865","5558","4585","5907","4637","6505","4025","5971","5199","5623","5574","6859","6749","10525","6782","10929","8240","4519","6767","4134","5693","2832","5392","1246","4229","660","3807","80","623","0","0","0","0","0","0","20180203"
"201801","경부선","직산","7","2","447","315","1270","828","1528","3340","1440","3743","1687","1735","1529","1218","1404","1156","1371","1264","1469","1069","1500","1205","1606","1258","1535","1655","2664","1418","3773","2113","1398","1914","1166","1478","856","1218","671","987","170","663","13","212","0","0","0","0","0","0","20180203"
"201801","경부선","두정","543","3","3521","812","8417","2378","12694","8065","10693","10216","8697","8247","7989","7432","7216","8362","8774","8400","6767","6800","8358","8874","8210","7502","10687","9516","10272","10633","16509","15012","8511","11836","6191","11841","5416","8889","4298","7770","1948","5841","283","2161","0","0","0","0","0","0","20180203"
"201801","경부선","천안","1526","5","2729","622","5957","2835","9651","6963","10300","8343","12027","10210","11321","11727","11918","13148","12649","14919","11297","11505","14695","14351","13452","12107","15819","14851","13724","14696","14595","15251","10164","10639","8087","10311","6764","5748","4597","6517","2329","4163","538","2137","0","0","0","0","0","0","20180203"
"201801","경부선","당정","2","0","3491","885","10493","3487","27249","9745","24616","20086","13066","7572","9331","5460","9331","5437","10158","5800","9803","6315","8552","6759","8221","7824","9549","9132","12510","12478","19234","18440","8448","21554","6559","15287","5606","13416","4041","12530","1779","9245","113","1770","0","0","0","0","0","0","20180203"
"201801","경부선","서동탄","2","0","784","2","3070","878","8845","1880","4198","2938","2643","815","2216","796","2185","1337","2126","1328","2011","1416","1973","1749","2098","2113","2474","2601","2888","2859","3239","4093","1666","4249","947","3356","953","2163","467","1646","126","2111","8","1058","0","0","0","0","0","0","20180203"
"201801","경부선","광명","0","0","13","1534","1047","1289","7706","3493","4844","2974","2776","1672","1570","1831","3725","1058","2369","3527","2441","129","2045","4283","2951","181","6353","3956","2465","4205","8828","5877","3493","7383","3142","2389","2233","34","932","1604","1","2","1","1","0","0","0","0","0","0","20180203"
"201801","경원선","이촌(국립중앙박물관)","46","4","1068","624","3867","2465","9128","5014","10444","8961","8442","6427","6672","4020","7337","3990","7266","3835","8264","4918","6610","4968","7563","5560","8635","6088","10993","6408","11605","9218","6827","8268","4930","5415","4960","4561","3159","5208","1080","3162","80","888","0","0","0","0","0","0","20180203"
"201801","경원선","서빙고","7","0","736","641","1599","2707","2641","5229","3642","8595","3009","3951","2922","3021","2888","2441","3032","1994","3980","3350","2921","2361","3873","2909","4041","3307","5507","3325","7457","4353","3014","3742","2571","2128","2142","1811","1567","1983","337","1361","25","355","0","0","0","0","0","0","20180203"
"201801","경원선","한남","18","0","1886","514","2500","4401","5581","9837","6900","15817","5586","12836","5091","6469","5847","6141","6862","5840","6659","7112","6608","6306","8162","6135","9681","6652","13171","7706","17587","8776","8704","7263","6123","4321","5019","4092","4273","3415","2129","2480","106","570","0","0","0","0","0","0","20180203"
"201801","경원선","옥수","0","0","0","2","22","26","17","14","121","208","40","81","24","123","18","146","17","52","10","10","28","19","22","15","334","25","344","21","78","16","419","48","22","12","3","6","43","6","13","3","0","0","0","0","0","0","0","0","20180203"
"201801","경원선","응봉","101","0","1245","265","2815","963","7095","1910","7761","2176","4625","1527","3278","1476","3111","1346","2953","1593","2906","2045","2553","2339","2451","2558","2339","3348","2982","3648","2725","5004","1491","5087","1016","3327","802","2817","634","2362","274","1790","21","582","0","0","0","0","0","0","20180203"
"201801","경원선","왕십리(성동구청)","528","3","5268","1080","8382","5293","24882","10469","44263","24303","27292","18779","14816","17429","15763","22413","19429","26429","22838","28881","23815","28305","25600","30509","29356","35362","33375","43920","35716","73403","29099","68269","27982","36608","33240","28133","35093","27852","17369","14732","1534","5772","0","0","0","0","0","0","20180203"
"201801","경의선","서울역","3","0","589","23","936","5124","1378","12789","2331","32393","1164","8166","1202","6342","1473","4925","1958","3616","2793","3258","2229","3213","4141","1968","5723","1640","8347","2273","21275","4451","9430","3661","8686","1674","1487","1192","3346","133","1921","1389","1","130","0","0","0","0","0","0","20180203"
"201801","경원선","청량리(서울시립대입구)","980","5","5597","1396","7002","11841","21743","11097","30368","22712","24293","31746","25660","24358","24241","33289","27650","34191","29764","34344","33174","33430","38011","36284","38219","32880","35259","37257","31644","48027","30552","42761","34553","23736","17909","19764","13754","17073","5047","10607","258","4261","0","0","0","0","0","0","20180203"
"201801","경원선","외대앞","496","0","6957","1662","10968","4581","29106","5150","38606","15262","23701","12634","15957","10820","16904","11613","17219","14291","18907","14766","17109","15292","18886","16856","20247","18246","22304","22301","18545","32805","12449","31496","10123","20912","9222","18353","8112","20405","4685","15789","270","4051","0","0","0","0","0","0","20180203"
