ticks,sajikro,yulgokno,jongno,twegero,sejongdaero,samildaero,roadmean
1712,20.16516999,19.50933629,33.55652041,19.69136628,19.61497358,19.79580416,20.4
1713,20.19389216,19.53053179,20.12287831,20.18212874,19.50829634,19.78637484,20.39
1714,23.61882791,23.0118562,25.6035305,23.52945361,23.00258498,23.57207806,23.98
1715,23.33051527,23.17431142,25.45935946,23.39458869,23.45865092,23.10619575,23.98
1716,23.60777721,23.31513392,25.59199093,23.02914541,23.29904371,23.33169212,23.97
1717,20.00972827,20.31646276,22.46929734,20.4338242,20.41111657,20.59006599,20.89
1718,20.36430014,20.03022504,22.47309372,20.32800916,20.2098702,20.20214175,20.9
1719,20.52894199,20.30336148,22.57465485,20.53521155,20.34701964,20.60134659,20.9
1720,19.9152918,19.51639761,21.54089823,19.79704482,19.62299209,19.5744834,20.37
1721,19.89340342,19.83534512,21.7358981,19.75149717,19.86769895,20.15970936,20.38
1722,19.68464378,20.02595213,19.9903382,19.76735041,19.66944142,19.86016157,20.38
1723,18.02934754,30.03134516,17.50942697,17.72494356,18.09795027,17.6976544,18.32
1724,17.52616093,30.2415633,17.882929,17.9518427,17.56753146,18.00681897,18.31
1725,17.98386302,19.63522756,17.71653401,17.6475845,18.12270377,17.95357892,18.3
1726,13.67411919,14.68867747,13.51008809,13.54326423,13.52055113,13.28354507,13.68
1727,13.60461101,23.12202792,13.03624205,13.50794348,13.1937814,13.67706713,13.68
1728,13.68196307,23.15594585,13.14704932,13.0165227,13.4123346,13.41914317,13.68
1729,14.8649223,25.55272448,14.98243424,14.84676218,14.55679209,14.61150243,15.2
1730,14.93212555,25.78725259,14.52667417,14.82126686,14.98349794,15.19622443,15.2
1731,15.12282132,14.77511012,14.6541534,14.50288217,14.76324968,15.07921324,15.2
1732,12.00185812,12.53194912,12.13622644,12.12117694,12.48408777,12.11992897,12.63
1733,12.63486902,21.52516939,12.32552398,12.489069,12.63173586,12.38716419,12.63
1734,12.02049751,21.10882917,12.58404017,12.18460534,12.04845972,12.68017035,12.63
1735,10.72996043,18.726166,10.7753792,10.53638242,10.5814291,11.05521732,11.1
1736,11.19996731,18.89995162,11.02885383,10.84480621,10.69483763,10.74400662,11.1
1737,10.53119765,17.90294855,10.58674882,10.79448179,11.16698556,11.02676816,11.1
1738,11.77666955,20.29505376,11.81831418,11.76826105,12.16241987,11.94438194,12.12
1739,12.00994114,20.16022454,11.84171356,12.15983991,11.59680122,12.11138785,12.12
1740,12.18820841,13.41532748,11.86355475,11.93216863,12.11123917,12.01977603,12.12
1741,14.65220432,14.2261355,14.53855009,14.3768136,14.43149694,14.67705471,14.66
1742,14.43468246,14.16778483,14.16150543,14.60214915,14.46040488,14.42491272,14.66
1743,14.55638823,14.00258509,14.37136861,14.17980816,14.69962483,14.10571339,14.66
1744,13.60522239,13.6617629,13.03257747,13.5485088,13.0308714,13.06169225,13.64
1745,13.56936756,13.62942088,13.10495602,13.15121731,13.43547113,13.57947361,13.64
1746,13.28536384,13.4607046,13.25369007,13.09420139,13.61474915,13.21006123,13.64
1747,14.17231246,13.60705241,14.1513535,13.97914106,13.71896917,13.51078673,14.15
1748,13.62476519,14.10946804,14.19340613,13.72573813,13.63104367,13.94657897,14.16
1749,13.94772013,13.70526029,13.94528847,14.05544302,13.57758828,14.19677919,14.16
1750,23.32572056,23.11320933,23.01203529,23.47202779,23.54095608,23.11213281,23.87
1751,23.63155355,23.23730196,23.36748041,23.60387832,23.07342602,23.57150879,23.87
1752,23.22112797,23.54732783,23.36627438,23.25744245,23.59330662,23.11711681,23.88
1753,24.25440399,22.70218388,22.5006708,22.57733345,22.24750126,22.37765575,22.85
1754,24.65881014,22.16561723,22.2899795,22.23134445,22.31256601,22.28764317,22.87
1755,24.26751101,22.53404432,22.10721734,22.58407267,22.65996524,22.52969313,22.86
1756,21.68896754,19.50470037,19.86530702,19.5265394,19.52249642,19.62017916,20.31
1757,21.83347735,20.03101835,19.99883958,19.87305245,20.08118731,19.51946365,20.31
1758,21.87999645,19.79194692,19.70526368,19.76186614,19.51379313,19.56467834,20.31
1759,19.9060974,18.59197064,31.39124909,18.01597323,18.66767277,18.23195273,18.78
1760,20.39807437,18.59091418,31.01439739,18.67693342,18.22083344,18.29719487,18.78
1761,18.46782189,18.23325436,31.41416173,18.3908583,18.66546439,18.55518725,18.78
1762,15.52503974,15.50005249,26.71156975,15.62954126,16.09869636,16.10266246,16.21
1763,16.05153067,16.07169568,26.68111717,15.60951948,15.55384354,15.93062707,16.22
1764,15.8262697,15.83810957,26.41942911,15.89905357,15.634547,15.77849744,16.21
1765,14.84269166,14.88769552,25.01634321,14.85650307,15.11637874,14.81168804,15.19
1766,14.64178481,14.6641097,25.84775561,15.02892037,14.95806667,15.03174056,15.19
1767,14.59586404,14.66333046,14.78320522,15.10249064,15.17103177,15.06278092,15.19
1768,14.88103581,15.05923589,15.04063946,14.95590589,14.89536787,15.08333647,15.18
1769,14.75598364,14.66585114,15.10799477,14.95780126,14.83945352,14.74024766,15.18
1770,15.00937074,15.17694777,14.56391083,14.666094,15.15820017,14.53585868,15.18
1771,16.02000664,15.97026796,15.59086665,16.08871389,16.14576502,15.63938548,16.19
1772,15.52281816,15.86451214,15.58524307,15.51151176,15.76362316,16.06152977,16.21
1773,16.00214439,15.72834497,15.98662603,16.01733861,16.18583738,15.69679399,16.2
1774,15.79964138,15.98445321,16.01981925,16.05088927,15.66983344,16.08232844,16.2
1775,15.85769222,17.56602742,15.83984489,16.07080997,15.82422199,16.14868658,16.21
1776,15.55524489,17.82447349,15.67033787,15.627914,15.81297416,15.61028119,16.2
1777,17.48157542,18.85654662,17.67533113,17.5720781,17.0674017,17.23440663,17.74
1778,17.51145977,18.7958217,17.40780591,17.22936247,17.20101285,17.24957461,17.73
1779,17.0130805,18.8396327,17.35819878,17.60565303,17.22866269,17.15421311,17.74
1780,16.75250305,18.81321806,28.5548707,16.73536298,16.98439773,16.70228499,17.23
1781,16.60485964,18.79092194,28.88082285,16.67637805,17.15406437,17.14441154,17.23
1782,16.88848936,18.29534002,29.13708783,16.68360672,16.59091752,16.93406591,17.23
1783,16.74123128,16.58225644,29.223138,17.01708451,16.64384,16.87973992,17.22
1784,16.85502272,17.15509816,28.78667086,17.10617638,16.75599567,17.09387631,17.21
1785,16.51417932,16.71561448,28.30752756,16.64644029,16.66984665,16.7190699,17.2
1786,17.22311655,17.01614195,29.44668727,17.68696858,17.35513296,17.68649329,17.71
1787,17.57892845,17.62179199,29.92567299,17.19520512,17.52121509,17.39392769,17.7
1788,17.14672454,17.01233469,17.23701431,17.46223092,17.02675229,17.27650459,17.69
1789,16.83702894,16.83817342,16.83307038,16.8234098,17.17529143,16.94010071,17.18
1790,17.06347347,16.85752219,16.74758496,16.50616989,16.8324916,16.93752008,17.18
1791,17.16458892,16.97994494,18.68397555,17.14240559,17.11143872,16.51988103,17.19
1792,15.20115263,15.53158185,17.27264388,15.12246664,15.1636242,15.05368727,15.66
1793,15.27175354,25.69654734,17.12747963,15.50293274,15.14823584,15.02709608,15.66
1794,15.52657518,25.94215385,16.64094602,15.17462189,15.26494941,15.63015222,15.66
1795,14.7193863,25.47678398,16.13933714,14.80027588,14.79870084,14.73192379,15.16
1796,15.09147899,25.49445831,16.38367367,14.55583641,14.56727624,14.87302866,15.14
1797,14.64668104,25.73600147,16.72516459,14.78649555,14.96406575,14.86682305,15.14
1798,15.95388629,17.63025977,17.27092528,15.8521201,15.59122528,15.80395442,16.17
1799,15.77452975,17.2741765,15.60132224,15.53714086,16.08534021,15.93858156,16.16
1800,16.11904032,17.26451405,15.94314627,15.74407309,16.0309675,16.05848486,16.17
1801,15.58912794,15.5313411,15.70690684,15.06930553,15.03651199,15.69556088,15.66
1802,15.63011026,16.96651371,15.05602498,15.1739197,15.55919245,15.01103099,15.66
1803,15.68937322,16.94066233,15.05769923,15.10540112,15.36564394,15.28572654,15.67
1804,12.60677578,13.28002292,12.00063912,12.02252383,12.35927628,12.1716436,12.61
1805,12.10407411,13.54087795,12.34531308,12.50684168,12.55032801,12.00041216,12.61
1806,12.04995668,13.65907293,12.13806227,12.00544221,12.28681991,12.55252215,12.6
1807,10.67967582,11.26780087,10.21467859,10.48162744,10.68230641,10.1979003,10.56
1808,10.28472446,11.45427752,10.55971547,10.53542426,10.28810978,10.11620017,10.55
1809,10.05265955,11.68911586,10.6920467,10.29432818,10.4969553,10.4961395,10.55
1810,9.071921102,9.035984916,9.045244827,9.382298234,9.468796104,9.630751052,9.53
1811,9.484803062,9.067992775,9.189548734,9.277124784,9.085823106,9.666736506,9.53
1812,9.508919079,9.636694823,9.392915002,9.206985144,9.604498378,9.696601017,9.53
1813,9.032607865,9.376227764,9.598330316,9.202265973,9.516110099,9.365348256,9.52
1814,9.555785698,9.632390717,9.304313173,9.166742733,9.319737855,10.28563349,9.52
1815,9.111085862,15.65493938,9.646546004,9.606791119,9.048044229,10.04701596,9.52
1816,13.0535765,21.87369171,13.14717483,12.55074973,13.04554127,13.94241037,13.08
1817,13.06988987,21.25942881,12.96687167,12.55880198,13.19356522,14.15019285,13.07
1818,13.11978271,22.4492943,12.83005002,13.06846275,12.5644522,13.99415263,13.07
1819,17.22780836,29.36213192,17.11242654,17.6771461,17.63527176,19.35316179,17.64
1820,17.57369254,29.78810379,17.15945194,17.61569309,17.2208186,19.17385102,17.65
1821,17.30870616,19.27692573,17.13082525,17.28041282,17.29719543,19.30018849,17.64
1822,23.66054119,25.79201078,23.28508983,23.15208993,23.61663378,23.07175052,23.75
1823,23.15317512,23.50082882,23.46467585,23.08113238,23.45878053,23.66645828,23.75
1824,23.39186446,23.11126459,23.30587932,23.53261274,23.16874249,39.86935918,23.76
1825,23.52229556,24.18156604,23.83180811,23.92369546,23.85278636,40.26812598,24.25
1826,24.02917286,24.17512493,24.19497237,23.52160093,23.70241108,40.99648425,24.26
1827,23.83899472,23.97085856,23.51086979,23.74340842,23.7705698,40.02758846,24.26
1828,18.29880158,18.22935531,18.3768872,18.25774129,18.4926064,31.7715685,18.66
1829,18.52219888,18.47982602,18.46516223,18.05016983,18.33414507,30.96501422,18.66
1830,18.00401517,18.51957882,18.57779821,18.13137792,18.25435348,30.9886796,18.65
1831,16.04398061,15.57985718,15.63920029,16.05034869,16.01393333,26.92130491,16.11
1832,16.01361696,16.03591019,15.78821069,15.64487194,16.10948363,16.12469068,16.11
1833,15.62811007,15.80834163,15.80933197,15.75369604,15.56637407,16.03476884,16.12
1834,15.01365468,15.55815628,15.08316745,15.50709582,15.57201356,15.11485897,15.61
1835,15.54953333,15.29136799,15.21342228,15.66562283,15.29810587,15.1892691,15.61
1836,15.21837948,15.47079532,15.34504735,15.1087711,15.47582213,15.12033495,15.62
1837,14.05705197,14.24008781,14.29455485,14.52517055,14.0433094,14.34227152,14.61
1838,14.34805868,14.10941509,14.10874722,14.65860613,14.44138448,14.00827932,14.62
1839,14.20037221,14.55633639,14.13855175,14.2607274,14.64378339,14.49392554,14.62
1840,14.58945058,14.54804473,14.46479182,14.55131235,14.22974253,14.68598434,14.62
1841,14.54745922,14.38174186,14.59242773,14.35411884,14.28231065,14.1500435,14.62
1842,14.40558126,14.46220935,14.45765756,14.0094776,14.51130936,14.04251358,14.63
1843,14.50852185,14.5209617,14.64336565,14.87199201,15.08336599,14.81467929,15.13
1844,14.50935636,24.79655799,15.16421411,14.73307172,14.7736388,14.90297425,15.14
1845,14.82524093,25.2559471,15.08191179,14.9247753,14.86154384,14.75327966,15.14
1846,17.82421256,30.33279548,17.87206062,17.61076379,17.76397194,17.53470282,18.2
1847,17.69540138,30.89322218,17.95785579,17.61306623,17.69346437,17.98993543,18.2
1848,17.66222556,30.25030376,18.09874267,17.8761422,17.91116625,17.60370567,18.21
1849,21.76313665,36.79547557,21.81438742,22.04655217,21.75027232,21.50913518,22.29
1850,21.76120665,37.5008444,21.99059777,21.83967768,21.79521392,22.00879881,22.28
1851,22.06534697,37.41886945,22.13042005,22.14260864,21.94290378,21.80101832,22.28
1852,25.72309944,26.15091741,25.90238493,26.12085961,25.88988003,25.95145124,26.36
1853,25.54221919,26.15386934,25.72488981,25.87024693,25.58720094,25.81529602,26.35
1854,25.60850266,25.75880261,25.58779509,25.95377935,26.09158333,25.93711498,26.35
1855,22.74416568,23.10392467,23.11355263,22.54936682,22.53305761,23.15397624,23.3
1856,22.57279125,39.33542283,22.64108218,23.0043071,22.8166903,23.18621495,23.3
1857,22.71423712,38.52770512,23.09514433,22.89389415,22.62736006,22.83790644,23.3
1858,19.89893478,33.6756996,19.72061962,19.92681047,20.02540713,19.70698982,20.24
1859,19.73749697,33.80823107,19.73338585,19.59268528,19.77977235,19.72340796,20.23
1860,19.97070873,33.51697608,20.18231429,19.84467781,20.12183884,19.60589273,20.23
1861,18.59166724,31.77145542,19.06892948,18.89983586,18.80290442,18.99461254,19.21
1862,19.01944184,31.61719618,19.2036508,18.6655973,19.13335958,18.73619998,19.2
1863,18.84434111,32.09354561,18.86864286,18.84759573,18.71605982,18.78684683,19.18
1864,25.34181455,25.21380093,25.44760509,25.03206161,25.59514642,25.27636668,25.79
1865,25.55603471,25.24846609,25.54563673,25.38991233,25.22806825,25.37771998,25.78
1866,25.46459849,25.16359344,25.56073031,25.57982529,25.06447387,25.29595523,25.76
1867,31.0065485,31.15579868,30.83947233,31.09340847,30.88923894,30.84742822,31.33
1868,30.92130983,30.51594082,31.07079252,30.75119947,30.69755814,30.95660371,31.32
1869,31.14543062,30.51321318,30.81460328,30.91570743,30.63652982,31.08672619,31.31
1870,27.6504115,30.17403768,27.56906322,27.18725436,27.07023016,27.01489266,27.75
1871,27.58733965,30.23226286,27.40864681,27.69455627,27.03272885,27.43961488,27.75
1872,27.55169406,30.11123369,27.48463897,27.34475395,27.16636226,27.42418097,27.75
1873,33.5271369,36.94000888,33.69549361,33.61795041,33.64514126,33.73215189,34.35
1874,33.74548949,36.96740409,33.96032495,34.03182901,33.9933591,57.86871271,34.35
1875,33.69965626,37.45000869,33.65772362,33.84781095,33.93561211,57.79798631,34.33
1876,39.46609172,43.54564739,39.00873975,39.61081406,39.12682955,66.52529484,39.89
1877,39.63864197,43.3852667,39.61341939,39.48072305,39.61447268,67.09746394,39.88
1878,39.57179745,39.22556019,39.25774287,39.24676328,39.2467738,67.22954144,39.88
1879,37.27770644,37.0401553,37.48261979,37.1147458,37.20662952,63.88634846,37.84
1880,37.08011835,37.44154211,37.24110064,37.07401104,37.28530313,63.55375788,37.83
1881,37.30507531,37.1942042,37.18988119,37.57863255,37.12166797,63.34761362,37.84
1882,34.91275903,34.61072323,35.16833671,34.64288566,34.98220847,35.09886989,35.31
1883,34.65241034,35.05397003,34.92931891,34.77908676,34.8755033,34.77179433,35.35
1884,34.64145714,59.39433963,34.82969579,35.11189634,34.7489427,35.18347127,35.36
1885,34.91660645,59.26629217,34.65848721,35.01671156,35.19125108,34.92947252,35.38
1886,35.08258496,58.80769204,34.57923536,34.5804296,34.55748381,35.00300295,35.38
1887,58.9312892,59.07206584,34.80968231,35.11957803,34.72439544,34.71534233,35.4
1888,74.01993206,74.48780332,43.8962294,43.76260939,43.74596059,43.52987081,44.55
1889,74.65886383,74.58641904,44.03186068,43.53540694,43.73898384,43.60669929,44.56
1890,74.26298881,74.58642164,44.10493581,43.9126684,43.92099833,44.16297363,44.57
1891,83.17940067,53.36164937,48.62116828,48.75514046,48.61758954,49.04037269,49.66
1892,53.42394118,49.20275792,49.09942691,49.11160019,49.00567422,48.61615647,49.69
1893,53.87381232,49.03222905,49.00218086,48.51241797,48.61551752,48.58470401,49.7
1894,52.7242443,47.54959041,48.11811752,47.85458704,47.74725805,47.53604899,48.7
1895,47.8389739,48.06054419,48.16611466,47.66412987,48.0368188,47.61334109,48.73
1896,47.68541886,48.07896779,48.12602651,48.0406439,47.59018712,47.5206152,48.74
1897,39.00141684,39.32175035,39.06864404,39.34884567,39.5514742,39.24500377,40.11
1898,39.56945682,39.70006375,39.33355913,39.02474543,39.36679909,39.04513045,40.13
1899,39.69903645,39.57519744,39.60085278,39.20464622,39.64666791,39.30503963,40.15
1900,42.96671367,42.94859159,42.95149562,42.98554539,43.03697495,42.66975885,43.75
1901,42.61303889,42.71343053,42.52566882,43.12083413,42.7310199,43.06662677,43.78
1902,42.99447759,43.06088555,43.20334715,43.17144758,42.53305049,47.4564331,43.8
1903,38.20344109,38.36286687,38.54490699,38.11054532,38.18514544,42.4418025,39.21
1904,38.55952746,38.44491476,38.14993518,38.35492564,38.09483029,42.17044539,39.22
1905,38.34260672,65.08254123,38.16075546,38.27698859,38.10302797,42.48007424,39.22
1906,36.20633603,61.36707064,36.32486196,36.61992347,36.39886043,39.77294775,37.19
1907,36.38179836,61.61718937,36.56479854,36.53630302,36.36333235,39.92795731,37.21
1908,36.1961405,61.24693466,36.08762575,36.15435968,36.60048903,39.73983789,37.22
1909,39.98400629,67.98846147,39.69605767,39.87010642,39.60274587,44.20386023,40.83
1910,40.15068835,68.01380521,40.18843271,39.93070904,39.8244386,40.10043335,40.85
1911,39.52351331,67.88987528,39.5248372,40.07888328,39.64570871,39.5052661,40.87
1912,37.56707917,64.58826285,38.10709285,64.88904807,37.68912784,37.69149939,38.83
1913,38.05787417,37.64572113,38.03351675,64.5144009,37.67855764,37.87788986,38.84
1914,38.14322526,37.98881801,38.16002584,64.79432717,37.79766117,37.50763724,38.83
1915,41.79174593,41.622953,41.63774714,71.05920352,41.96702225,41.99664882,42.92
1916,42.18785177,42.10267791,41.8439758,71.33915343,41.90080837,42.18942007,42.91
1917,41.92174444,41.6303829,41.76792054,70.75551804,41.74455657,42.15227469,42.93
1918,39.98904044,39.58843838,40.04541004,67.7387788,39.84014207,39.68245803,40.89
1919,39.61153227,40.12374653,40.09876765,67.60608417,39.67207596,39.77144197,40.88
1920,39.83447785,43.79867795,39.94574656,39.53198068,39.79802699,40.16775971,40.85
1921,39.37872962,43.36302633,39.19555332,39.48453674,39.2710746,39.52490403,40.35
1922,39.54211278,43.52291778,39.59936645,39.01872746,39.310756,39.54430541,40.36
1923,39.07890017,43.26045976,39.27773033,39.45925775,39.50554266,39.24797253,40.36
1924,40.6025932,68.94225434,40.6858568,40.61847339,40.79230558,40.70898099,41.91
1925,40.87108643,69.90080015,41.05745528,40.75957436,41.19648797,40.91874134,41.89
1926,41.06847834,69.86415019,40.88400326,41.05596281,40.5798226,41.14886103,41.9
1927,49.62941025,84.32934439,49.64870219,85.05736644,49.55951461,49.76079,51.15
1928,50.00935053,50.1151307,50.01505648,84.72861868,49.64308047,49.86144933,51.17
1929,50.00641662,54.93816519,49.81976335,84.83449254,49.72153092,49.64535059,51.15
1930,43.52936055,47.41582093,43.20109745,73.27251486,43.07200224,43.3170234,44.5
1931,43.60875196,47.49719998,43.20128034,73.59540484,43.19543626,43.6300867,44.49
1932,43.58080087,47.34934583,43.59336786,74.01301616,43.19655371,43.17342641,44.47
1933,49.0703853,53.88284628,49.17407351,82.51426035,48.82467125,48.79591176,50.09
1934,49.08532855,53.43211793,49.09436516,82.48966432,48.99735479,48.67959305,50.05
1935,48.71998973,83.26139532,48.87423834,48.73431638,49.05562564,48.68046799,50.06
1936,46.6672043,79.22702294,46.88464723,46.90562561,46.59174909,46.69146299,48.03
1937,46.98297293,46.72234993,46.80447965,46.74138389,46.66761014,47.09705237,48.01
1938,46.51948723,46.53631716,46.62435197,46.56340452,46.94790624,47.03054484,48.01
1939,47.21845723,47.30448555,47.3063694,47.2193356,47.39596831,47.14434421,48.54
1940,47.6438841,47.50306852,47.22231419,47.06283548,47.29571542,47.40563647,48.54
1941,47.07677047,52.36700075,47.08333897,47.46159285,47.2360837,47.1858651,48.54
1942,44.94900437,49.3312218,44.50697574,44.5620014,45.17604508,76.12748098,45.98
1943,44.50402443,49.2160093,44.75303368,44.60448375,45.19296053,76.79472036,45.96
1944,45.1088033,49.21519486,44.87566948,44.50224003,45.17256998,75.96862747,45.95
1945,33.15393527,35.77509662,32.96177977,33.10444718,32.88622258,56.39751631,33.67
1946,32.63865539,36.03193994,32.83406575,32.59829775,33.12512117,56.25621808,33.64
1947,33.10635313,36.21314708,32.9852531,32.5725318,33.19890443,55.93605581,33.63
1948,22.64624271,24.38700819,22.2387928,22.4776164,22.55700459,37.48269012,22.87
1949,22.14822226,22.24714426,22.5329527,22.28086383,22.23574093,38.58090033,22.86
1950,22.60819449,22.29072411,22.56659327,22.15224864,22.62124615,22.19541188,22.85
1951,22.42542937,22.42272669,22.21667693,22.34881954,22.69967733,22.59090996,22.84
1952,22.50639764,22.31504496,22.58181115,22.07321559,22.1182753,22.10281115,22.83
1953,22.57019344,22.15571096,22.26938657,22.3423921,22.17864385,22.02023824,22.83
1954,24.85568361,25.08868166,25.03345792,24.96692798,24.64756128,25.04600224,25.4
1955,25.06147019,24.62198327,42.81325334,24.68954074,24.9635619,24.81070862,25.39
1956,25.0258934,24.91171367,41.90650891,24.7814619,25.19408382,25.13112533,25.38
1957,17.19471851,16.98387907,28.29763315,16.6093102,16.64692831,16.50062939,17.21
1958,16.86381027,16.95137085,28.63833689,17.15100362,16.65815918,16.62641204,17.21
1959,16.9604147,16.95187254,29.02680589,16.57773464,17.0908835,16.77250179,17.21
1960,18.39597905,18.14749434,31.7030687,18.47887241,18.05128873,18.17610432,18.72
1961,18.02699919,18.32243516,31.20558127,18.58884128,18.59727439,18.70342467,18.71
1962,18.18910262,18.50361041,31.29035339,18.16356567,18.67735276,18.58198402,18.7
1963,22.38353964,22.34026257,22.5947945,22.66597298,22.19843037,24.67592288,22.78
1964,22.69445962,22.35149654,22.4763022,22.13597401,22.56288012,24.83451342,22.77
1965,22.10879532,22.33552479,22.17958038,22.62402976,22.28499697,24.45385702,22.76
1966,22.00304089,22.56265,22.22576769,22.2541497,22.12935892,24.90656693,22.76
1967,22.29451928,22.60170447,22.17372746,22.05490653,22.43595709,24.84010347,22.76
1968,22.06754219,22.56512162,22.08473327,22.04001188,22.67784075,24.77874892,22.77
1969,23.09642361,22.70353067,22.73162307,22.66426344,23.10995752,25.22621861,23.28
1970,22.82400326,22.73362828,22.73942886,22.75993041,22.98437567,25.46073434,23.27
1971,23.18178086,22.61092517,22.97466543,22.62005586,22.8335795,22.97712003,23.26
1972,23.3523286,23.15549883,23.08926047,23.16428331,23.44043644,23.0499492,23.78
1973,23.06314942,23.2773982,23.33343059,23.28422206,23.27714232,23.0477484,23.78
1974,23.33642003,23.17553658,23.36015093,25.58613638,23.49165005,23.40337839,23.78
1975,24.54603184,24.69968633,25.02061621,27.67071363,24.90967502,25.01995558,25.31
1976,24.7905491,24.52656694,24.69654591,27.51239918,24.96783807,24.67110546,25.32
1977,24.68571911,24.58706287,24.54838358,27.7014843,24.82580423,24.81345735,25.32
1978,17.36309649,17.02706958,17.16091391,18.95941109,17.12703243,17.22391135,17.68
1979,17.32048923,17.28251249,17.37675382,18.97139245,17.31626009,17.68590012,17.67
1980,17.11018856,17.27585112,17.0737319,19.23256958,17.38457862,17.37694392,17.67
1981,19.92709432,18.00657686,18.20843692,20.12952856,18.69183191,18.06360906,18.7
1982,20.4560092,18.67707064,18.28909345,18.39677284,18.04131282,18.11539889,18.7
1983,19.93082076,18.64771794,18.08933404,18.16719276,18.10126918,18.67288777,18.71
1984,14.94733128,13.52181461,13.56625256,14.10094854,13.5547808,14.07622996,14.12
1985,15.44268151,13.6716684,13.89055717,13.67088663,13.80341398,14.07003734,14.13
1986,14.94549158,13.84149928,13.5738358,13.90083444,13.81801731,13.89601488,14.13
1987,15.55809998,14.69943755,14.54147986,14.68985822,14.31001393,14.3882449,14.65
1988,15.46236802,14.45424405,14.68472263,14.2967029,14.17377695,14.49733958,14.65
1989,14.63079583,14.23778745,14.42787773,14.2164415,14.55941158,14.22171915,14.66
1990,16.08165987,16.19587923,16.51742626,16.05479315,16.08782565,16.68940217,16.7
1991,16.44344853,16.17997739,16.67898428,16.69713789,16.23112844,16.68222652,16.71
1992,16.68210152,16.39504142,16.6637057,16.28247667,16.03103821,16.29082683,16.71
1993,13.1819927,13.59798883,13.22432694,13.23674588,13.63807291,13.66396474,13.65
1994,13.05787717,13.3637341,13.57627487,13.62370628,13.387394,13.13343912,13.66
1995,13.04367533,13.49244329,13.53011068,13.18513246,13.5857874,13.45176906,13.66
1996,11.9677553,11.91788119,12.00427132,11.92625715,12.04025793,11.88535478,12.13
1997,11.94297417,12.13993918,11.66136197,11.7826099,11.98564732,11.9563823,12.13
1998,11.78231713,12.01104625,12.02434985,12.06633372,11.5920298,11.65351429,12.13
1999,14.82960217,14.85903141,15.12068749,14.83055573,14.78488663,14.96265268,15.2
2000,14.7874057,15.05460753,15.09213742,15.08316147,14.6417246,14.92488358,15.2
2001,15.0420456,14.92677841,14.78062056,14.61040763,14.53995955,14.72150474,15.2
2002,13.13100659,22.88739772,13.59583385,13.56706803,13.34831279,13.3859077,13.66
2003,13.17980276,22.84832938,13.36534631,13.61058692,13.48781423,13.40482459,13.67
2004,13.45749708,22.63621951,14.52405945,13.34314996,14.44912578,13.0173669,13.67
2005,20.64603527,34.44844436,22.03719476,20.25299853,22.16928857,20.40037377,20.84
2006,20.51781264,22.53688585,22.10618206,20.48386835,22.47937378,20.52249223,20.84
2007,20.30168234,22.65298337,22.33618805,20.19547636,22.31502243,20.55949761,20.84
2008,22.47746943,24.63620189,24.59382592,22.28117226,24.41986251,22.35774557,22.89
2009,22.36784664,37.8990573,24.81424915,22.58819297,24.58185156,22.18172665,22.88
2010,22.08701957,22.07204301,24.82006743,22.66136595,24.74013936,22.07165887,22.88
2011,22.12491017,36.89999559,23.94831576,21.67713884,24.3633093,21.75694271,22.37
2012,21.67321439,37.24189828,22.0531335,22.11623842,21.85479279,22.02890961,22.37
2013,22.054309,37.25424442,22.13992747,22.16275712,24.38631974,21.73007605,22.36
2014,20.20275464,34.64247184,20.01232484,20.05385946,22.16257494,20.00397608,20.83
2015,20.43091054,34.60350862,20.20470458,20.45396771,22.63523144,20.62621084,20.82
2016,20.14921152,34.07059731,20.58378931,20.6587276,22.67779899,20.53421125,20.82
2017,18.07670977,30.41071531,17.5006538,17.77382244,19.71276174,17.95889997,18.26
2018,17.91104472,30.3237948,19.58774525,17.57222349,19.80829288,18.17179619,18.25
2019,17.63260909,17.76127663,30.8200089,18.18915738,19.51026776,17.96802931,18.25
2020,17.23277101,17.13441289,29.25902641,17.56458216,19.38201927,17.50248925,17.74
2021,17.63117172,17.49709529,30.06854039,17.41452657,17.57681358,17.67790368,17.75
2022,17.39221607,17.48585478,29.55732543,17.61869682,29.30770607,17.62817959,17.73
2023,15.84842846,27.41410169,26.59130343,15.92455784,26.42759981,15.95538146,16.2
2024,15.7228435,27.24361951,27.49989608,15.62907738,27.35023524,15.92085963,16.2
2025,16.12903287,26.79213264,27.12838058,17.53089718,26.4606015,16.02633494,16.19
2026,14.12726115,15.20245693,13.87914463,14.99926785,23.77650489,13.73434281,14.15
2027,13.90083242,15.57894321,23.03779941,15.38039543,23.77961578,13.81059257,14.15
2028,13.57142828,15.14619901,23.08035549,15.13970711,23.05780564,13.78594319,14.14
2029,16.47434569,18.1878139,18.35009532,17.6157714,28.22601936,16.31764816,16.69
2030,16.6513442,18.18612722,18.10099778,17.83303672,16.06358594,16.32536715,16.69
2031,16.31168915,16.51023849,17.62524919,17.84623673,16.48248152,16.42707837,16.69
2032,18.07915434,18.37817538,19.93602226,20.32234713,18.61216725,18.5174349,18.74
2033,18.2384038,20.16194088,20.00685659,18.40982433,18.38403525,18.62175776,18.74
2034,18.44885007,19.87968885,20.19079373,18.28618445,18.53332628,18.65045594,18.74
2035,20.9862789,23.20041462,20.80296812,20.82854254,20.74947027,20.61345666,21.29
