ticks,sajikro,yulgokno,jongno,twegero,sejongdaero,samildaero,roadmean
1138,79.15670786,79.03420639,79.01690012,79.52464703,79.50736857,79.5221559,79.6
1139,79.57678996,79.3038761,79.33965043,79.62374818,79.13942013,79.13566605,79.62
1140,79.40376696,79.03843734,79.34532524,79.62492542,79.21859568,79.00359237,79.64
1141,75.77627311,76.08557089,75.83572548,75.84774315,75.57675996,76.10182882,76.13
1142,75.81410083,75.94559628,76.12865877,76.11667068,75.62495784,75.93585794,76.11
1143,75.54410678,75.93502775,76.01068537,76.13938387,75.69222404,75.93021652,76.09
1144,75.06038614,75.19074792,74.91633774,75.07532754,75.05924304,75.06358486,75.07
1145,74.97582862,74.73272051,74.9395738,74.55186938,74.61530805,75.20266621,75.05
1146,74.58557526,74.77233195,74.74449115,74.8555397,74.88555759,74.90807211,75.03
1147,71.67346725,78.78083134,71.67316165,71.70058209,71.13435854,71.60654927,71.52
1148,71.45700221,78.47229963,71.08199041,71.00241534,71.65238392,71.18749637,71.52
1149,71.49006401,78.5424751,71.29504567,71.4393173,71.2157377,71.40562421,71.52
1150,70.6609544,77.40888929,70.59620049,70.49836941,70.42291855,70.63395592,70.52
1151,70.34891837,77.56178946,70.60717039,70.66075546,77.08694383,70.54033857,70.53
1152,70.60773208,77.22572737,70.1624725,70.08966201,77.71847643,70.22053733,70.51
1153,64.43450263,64.43164517,64.49540598,64.53887864,71.02244321,64.62255326,64.48
1154,64.36895377,64.02992224,64.49252489,64.56798778,71.1497809,64.46490855,64.47
1155,64.33476005,64.43084221,64.55259471,64.32677808,70.62215305,64.37499773,64.46
1156,60.65861,61.04007723,60.54646589,61.13564048,66.85988572,60.7892515,60.94
1157,60.73926482,60.64829369,60.71194615,60.94594139,60.61017248,60.77062833,60.93
1158,60.61604645,60.54093533,60.74672121,61.06233696,60.95532254,61.15166699,60.94
1159,51.43065816,51.0683673,51.4661877,51.58462118,51.41575962,51.57272386,51.43
1160,51.66426195,51.44572872,51.43904584,51.06810289,51.54597087,51.46131757,51.42
1161,51.64410192,51.53575504,51.20853092,51.01146681,51.27523796,51.39154455,51.42
1162,50.09076642,50.07528633,50.10482783,50.01138447,49.80242293,49.94346765,49.92
1163,49.56299533,49.80334503,49.60521325,50.0577924,49.79458355,49.63930103,49.92
1164,49.63064986,49.51681613,50.16691576,50.14721596,49.55169022,49.54761261,49.92
1165,41.03473874,45.17078812,45.22013161,41.13351887,41.06577442,41.56634292,41.41
1166,41.5440643,45.76137491,45.10408454,41.69622935,41.629632,41.58835008,41.41
1167,41.59601785,45.431551,45.82067088,41.43621617,41.29090607,41.55815979,41.41
1168,48.62287304,54.06015479,53.83407002,49.12783634,48.69177955,48.90128145,48.91
1169,48.57387262,53.47975589,53.6006524,48.69084855,49.16155858,48.9976441,48.91
1170,48.98665009,53.98510674,53.63910303,48.67971947,48.70272386,49.07140617,48.92
1171,56.03402938,55.80370343,55.52597669,55.96519498,55.87739359,55.90678754,55.92
1172,55.99718292,61.15485377,55.51831131,55.74898674,55.66460443,55.62096958,55.93
1173,55.78301823,61.6950776,55.73210775,55.54363489,56.01007173,56.14449319,55.94
1174,54.02366791,59.58992755,53.54366681,54.15676305,53.800498,53.78255677,53.94
1175,53.68958304,59.40111283,54.1565993,53.80801122,53.98051476,54.18481275,53.96
1176,53.7227837,59.48925366,53.52105631,53.74906191,53.85998511,54.18800489,53.98
1177,58.72775195,64.56387282,58.85136064,58.64709744,58.74961062,58.54711424,59
1178,59.08213507,59.07307946,58.76319266,58.52327238,58.52690312,58.52471572,59.02
1179,58.94623761,59.04443366,58.60708072,59.01765591,58.9002034,58.70361711,59.05
1180,58.88918372,58.98145327,59.09058766,58.79422676,59.03071428,58.97575483,59.06
1181,58.62494595,64.95407695,58.91752515,58.83102945,58.74865926,59.11050381,59.07
1182,58.80347174,64.37426641,58.99909212,58.57238988,58.54911437,58.56729931,59.05
1183,54.56430922,60.2907431,55.08836624,54.8418003,54.91047272,55.0117444,55.02
1184,55.16399013,60.03493474,54.78757416,54.74298142,54.76806817,54.7653459,55
1185,55.16955551,59.99145128,54.56392792,54.70251233,54.58233393,55.10866785,54.99
1186,62.58088588,68.49451649,62.38626907,62.59222917,62.02266671,62.53793617,62.49
1187,62.48494693,62.21561909,62.46790301,62.39414197,62.34492453,62.02049932,62.47
1188,62.04859306,62.5970989,62.06175118,62.26183099,62.05550425,62.17466555,62.48
1189,62.41688722,62.40515927,62.1516985,62.54317052,62.28461422,62.4880008,62.49
1190,62.11251147,62.23101643,62.32637983,62.04266364,62.43489404,62.64091566,62.49
1191,62.58511377,62.08461594,62.07017372,62.00826926,62.48021188,62.43770277,62.5
1192,70.57731499,70.75301838,71.1978483,70.54676449,71.1313389,71.13417519,71.01
1193,71.18535961,70.5586811,71.18312459,70.58044584,70.67743003,71.17415085,71
1194,70.73606938,70.82255404,71.19265588,71.02446449,70.59201184,70.90837969,70.99
1195,57.6418158,57.88071126,57.85079568,57.81726915,57.81124664,58.15847353,57.95
1196,57.7587351,57.77461584,57.61418479,57.87318649,57.57978927,57.8431054,57.95
1197,57.73346031,58.00888474,57.68608019,57.55766001,57.72121147,57.92074245,57.95
1198,63.06863257,62.68743603,62.55442285,62.98432779,62.75856688,62.97272975,62.97
1199,62.76298312,62.60499678,63.16346552,62.52661395,62.70900708,62.79015132,62.99
1200,63.13046688,62.70926168,63.08520051,62.68717548,62.6086388,62.96534523,63.01
1201,69.5639094,69.24635986,69.22979771,69.207998,76.48429412,69.19194024,69.53
1202,69.56577723,69.07118677,69.65671771,69.59168285,76.14767028,69.20709286,69.53
1203,69.09578639,69.14671634,69.21584565,69.67568028,76.08660697,69.04973536,69.53
1204,59.03839466,58.62451461,59.08549467,58.93773604,64.66564869,58.87396666,59.01
1205,58.56136311,58.98827582,59.02520014,59.13318147,64.38025563,58.75734372,59.01
1206,58.62994594,58.56168456,58.93803075,58.60064834,64.94537695,59.17169823,59.03
1207,56.68186541,56.63993639,56.00276661,56.59148547,56.19490009,56.67702867,56.53
1208,56.37828266,56.62326149,56.32398612,56.46808009,62.12684331,56.61105836,56.54
1209,56.19066534,56.21942252,56.17354341,56.63521783,61.94615038,56.04787849,56.56
1210,56.33890822,56.60133944,56.45393499,56.46411747,62.30777391,56.70476327,56.56
1211,56.6116431,56.08788887,56.26500221,56.55559124,62.29479533,56.53197683,56.57
1212,56.34554442,56.60267576,56.14495648,56.57954232,62.11482358,56.02404677,56.55
1213,45.79397843,45.78757825,46.12475691,45.95294982,50.09422169,45.88807416,46
1214,46.16962711,46.13704459,45.55053313,45.7243579,45.73767551,45.68951092,45.98
1215,45.64163714,45.890085,45.71682006,45.96938415,50.69066328,45.61699326,45.97
1216,57.6014772,58.09414275,57.71690242,57.57823292,63.37578957,57.86425699,57.99
1217,58.08991354,58.11420993,57.60649626,57.5157443,63.91296897,57.88136175,57.98
1218,57.71418373,58.00184182,57.79181797,58.01124518,64.00649854,57.88632518,57.99
1219,63.04507815,62.64781011,63.03062899,62.61353585,68.81592387,62.7523629,63
1220,62.77454219,62.74357598,62.85242431,63.00807261,69.27612781,62.93607857,63
1221,62.54016652,63.03456863,62.74604415,62.79473566,63.1509183,62.65728578,62.99
1222,68.60164199,68.62461888,68.67360689,68.5004917,75.10488771,68.48850144,68.5
1223,68.07264522,68.04538979,68.11553349,68.38570461,75.52148539,68.46265992,68.49
1224,68.02656896,68.19180109,68.3195664,68.55156234,75.18860392,68.16780552,68.48
1225,67.23986819,67.12813718,67.13966607,67.20190457,73.96280705,67.49159788,67.47
1226,67.00862553,67.46567461,67.31053892,67.31689256,74.06312948,67.68506004,67.46
1227,67.59826838,67.41451644,67.25241865,67.47396369,74.23250998,67.13526436,67.45
1228,55.50081441,55.76739562,55.59381003,55.7902059,55.58395004,55.76190199,55.93
1229,55.72594519,56.04890558,55.95908275,61.64397737,61.30233923,55.75249539,55.93
1230,56.18398731,55.9805381,55.62900795,61.37251479,61.3153925,55.95480848,55.93
1231,57.36288057,57.51067846,57.27534614,62.73591233,63.06250806,57.70188557,57.43
1232,57.06191328,57.52329832,57.59526273,62.94126597,62.99581918,57.05378496,57.44
1233,57.58684803,57.2121736,57.45497137,63.12105068,62.88624939,57.61096861,57.44
1234,53.67795967,54.17304198,54.16187109,59.39198229,59.62728794,53.56194525,53.93
1235,53.70138441,53.63267847,53.95044612,54.11767586,53.90864398,53.66663949,53.93
1236,53.9330317,53.60488587,54.16623515,53.59053567,59.0834909,54.06473996,53.93
1237,35.67706318,35.05500134,35.6119896,35.2362944,39.00205402,35.06228393,35.4
1238,35.47497719,35.67013925,35.01362834,35.28429034,38.61277187,35.69445313,35.4
1239,35.4111792,35.39912013,35.05514551,35.02456907,39.10803653,35.14924872,35.4
1240,28.24674754,28.48966736,28.45727147,28.59157662,31.18330869,28.01983022,28.39
1241,28.07553927,28.37557588,28.26971045,28.60613891,31.18930144,28.56481386,28.39
1242,28.34379284,28.39815538,28.54831468,28.09323449,28.07042799,28.56234169,28.39
1243,33.971315,33.9334697,34.01580315,33.87870744,37.14940879,34.06093773,33.9
1244,33.97590401,33.81486283,33.93654142,33.50513096,37.5700324,33.86628008,33.9
1245,33.99599449,33.70108086,33.56300063,33.55442371,36.87806069,33.778035,33.9
1246,41.10227672,40.99774378,41.20093812,40.85537361,45.02690663,41.04061312,40.92
1247,40.83495958,40.7901251,40.77927477,41.13754625,44.67641033,40.60763466,40.92
1248,40.60685446,40.86013338,40.87286118,41.08934121,44.8547692,40.7176367,40.93
1249,50.99287432,50.56389584,51.03453682,50.70584991,51.06621171,50.57134449,50.96
1250,51.13302488,50.66541839,51.11092793,50.51145351,56.18823773,51.19618408,50.96
1251,50.67940353,50.67846338,55.75989024,50.58680675,56.07380371,51.1815667,50.97
1252,43.64341189,44.00975562,47.93945914,44.0176223,48.20020715,44.02761514,43.95
1253,43.93041228,43.85972326,47.8790654,43.70372122,48.26676896,44.10017351,43.95
1254,48.02202614,43.58267687,47.9670614,43.59600434,47.97379897,43.87635204,43.96
1255,46.65489784,42.11373315,46.95813236,42.47194803,46.24562799,42.32650294,42.46
1256,46.58645814,42.11635654,46.43161379,42.42221697,42.65032643,42.49819293,42.46
1257,46.71152634,42.38733419,42.5303367,42.50757917,46.28596519,42.68145465,42.47
1258,48.51136038,44.10107346,43.64843514,43.61715189,48.15738544,43.90078044,43.98
1259,47.85240127,43.63685392,43.95426369,43.7136776,48.50924565,43.5735758,43.98
1260,43.82329146,43.87011579,43.58019791,44.16257343,48.18655427,43.9304262,43.99
1261,39.45939952,39.0472801,39.00134028,39.35504517,43.61690272,39.56624256,39.47
1262,39.63432644,39.34991811,39.09516896,39.68366373,43.59954398,39.15615655,39.46
1263,39.70184567,39.35063999,39.05927308,39.26153632,39.25133905,39.62886984,39.45
1264,33.71142668,34.13503659,34.17929747,33.93637737,37.1616264,34.122343,33.93
1265,33.67843123,33.56257689,34.06482898,34.0106454,37.07589361,34.04320402,33.92
1266,33.54769711,34.03513212,33.9556077,33.61085491,37.1437132,34.04606836,33.92
1267,32.42158017,32.47988574,32.35938698,32.36465674,35.83948876,32.15230835,32.4
1268,32.20880697,32.35043047,32.1775333,32.14519246,35.96449053,32.52879026,32.41
1269,32.07208049,32.47877114,32.4183678,32.12665573,35.21641215,32.35861041,32.41
1270,27.00252424,27.65429847,27.14558417,27.08385089,27.02031471,27.12265014,27.4
1271,27.49545001,27.66069595,27.09182873,27.21554281,30.27071458,27.58467065,27.41
1272,27.0250269,27.57212928,27.32930891,27.61122278,30.17806522,27.41965558,27.41
1273,31.330268,31.57004297,31.27454478,34.818417,34.45879784,31.39315132,31.42
1274,31.46556826,31.1744618,31.45180129,34.23931784,34.85034212,31.44706307,31.42
1275,31.22544592,31.55986477,31.12437042,34.46441691,34.21039707,31.40294274,31.42
1276,31.87468097,32.1845742,31.75400823,35.09021297,35.41157093,31.72853405,31.92
1277,31.76846588,31.73397288,32.20088745,34.68424376,32.13608259,32.08736079,31.92
1278,31.80712508,31.74818439,32.00130816,35.06991236,35.13473983,32.0247923,31.93
1279,30.69886405,30.1869695,30.01415056,30.15991153,33.68772403,30.0423804,30.43
1280,30.47053648,33.43759846,30.54770025,30.57090676,33.3003464,30.59647337,30.43
1281,30.68124123,33.40943547,30.31275801,30.04394521,33.36898106,30.56242111,30.44
1282,28.66533947,31.25555329,28.20798604,28.56672506,31.36518123,28.17392482,28.43
1283,28.36154407,31.54282041,28.55174934,28.45557721,31.04705331,28.33554858,28.43
1284,28.33281947,31.0713179,28.42546657,28.03436229,28.57802526,28.14568491,28.43
1285,33.93990144,37.37840345,34.00401756,33.8560433,36.9671483,34.13322424,33.95
1286,33.57605117,33.5578818,34.20360637,34.13791915,37.19630942,33.94487941,33.95
1287,34.08607491,33.93942625,33.51370005,33.93437251,37.15275866,34.12885843,33.94
1288,36.76120942,37.03795599,36.98334348,36.91704767,40.48373629,36.6800182,36.95
1289,37.04404092,37.04916114,36.92746252,36.51378314,40.19424414,36.84205382,36.95
1290,37.16236446,36.67031071,36.83126585,36.69818788,40.92508128,36.91783937,36.95
1291,35.59635756,35.64631127,35.7216174,36.02866545,35.93801853,36.13351682,35.95
1292,35.663902,36.04568811,35.93747887,35.99364548,39.74121549,35.75423147,35.94
1293,35.54230639,35.67585409,35.52260733,35.86805878,39.5495926,35.5896984,35.93
1294,26.23634204,26.4954381,26.20543542,26.12331668,28.80581532,26.17979706,26.4
1295,26.54381986,26.40593041,26.58291638,26.53818724,28.85165108,26.40039775,26.4
1296,26.32303024,26.01130009,26.2158866,26.54879994,29.23767325,26.31440204,26.39
1297,21.72164817,24.05034468,21.88477164,22.18853786,24.14933461,21.6443102,21.88
1298,21.99141055,23.83745871,22.1909057,21.84172008,22.08450605,21.95247182,21.88
1299,22.06869192,23.90524162,22.07470876,22.19380644,23.69676213,22.01135728,21.88
1300,18.53626843,20.46563677,18.91717613,18.91038744,20.69667608,18.89309521,18.88
1301,18.77638985,20.56337533,18.71892409,19.1713437,20.36749324,19.04655974,18.88
1302,18.73453149,20.40345062,19.1680661,18.8096149,20.78087156,18.51427547,18.88
1303,19.65997209,19.58358016,19.6640792,19.49660006,21.47735156,19.45928978,19.38
1304,19.51901122,19.38055682,19.34321493,19.3277312,21.10976312,19.50880351,19.38
1305,19.65327094,19.40337863,19.51533749,19.10828637,19.29686115,19.26507046,19.38
1306,19.56454161,19.15805012,19.55087961,19.63202447,21.16131496,19.64841599,19.38
1307,19.50509877,19.5667309,19.23505467,19.18822351,21.17929368,19.12858832,19.38
1308,19.55534291,19.07055756,19.18630538,19.59383151,21.61577606,19.69223806,19.38
1309,22.69117529,24.87354168,22.67219445,22.82328121,24.97786868,24.96995595,22.89
1310,22.56017674,24.7531101,23.1690734,23.10115056,25.41690158,25.08012317,22.88
1311,22.61478767,25.09673802,23.19085309,22.61385323,25.23057411,25.32189292,22.88
1312,35.2476487,38.57622262,35.06239736,35.13492295,35.38225488,38.5765539,35.4
1313,35.59596457,38.99502006,35.34104711,35.1947373,38.59341294,39.2215654,35.4
1314,35.56317601,38.74930473,35.55088203,35.21399791,39.18277343,39.08650751,35.4
1315,45.16085266,45.07166868,44.86372668,45.04962198,49.46432857,44.91477386,44.91
1316,45.00085234,44.5837024,45.15214045,45.09332316,49.00298197,44.72176976,44.92
1317,44.77490487,45.0928764,44.73895806,44.65277338,49.70598821,45.16585341,44.93
1318,44.06102286,43.82362439,44.04058989,44.04003105,48.10495988,43.88578766,43.94
1319,43.52971524,44.0807089,43.87937916,43.51948993,44.02548399,44.10415398,43.95
1320,43.74125628,43.75034695,43.59804541,43.59695446,48.05764867,43.57120218,43.97
1321,46.47637349,46.65044514,46.41234012,46.36474025,51.31125131,46.0151947,46.48
1322,46.51927007,46.63017464,46.61018121,46.22608422,50.73661666,50.90037975,46.47
1323,46.59417266,46.4892116,46.29077999,46.18364296,51.00634566,51.3421709,46.47
1324,46.51640518,46.97055386,47.19859318,47.01552636,51.58927151,51.16137825,46.97
1325,46.88132807,46.57639726,46.86232059,47.01225067,51.42983311,51.22515885,46.97
1326,46.75092109,46.79451967,46.83918822,46.73208797,47.15544788,51.85006828,46.96
1327,41.53497663,41.57640729,41.5902596,42.16759266,45.77542571,46.3717827,41.96
1328,42.20344196,42.03618397,41.82037524,42.14466546,46.28052871,42.19480684,41.97
1329,41.54544919,42.02997077,41.61428339,41.56368377,45.90963712,42.09622915,41.98
1330,42.2643186,42.00278129,42.66514333,42.66168545,46.92692076,42.41423339,42.48
1331,42.1665213,42.48739694,42.59862607,42.35821736,46.80610095,42.04348472,42.49
1332,42.63047812,42.46030984,42.63061435,42.26508485,46.23296648,42.4954958,42.48
1333,28.3172377,28.05271629,28.32202254,28.33670376,28.22652687,28.69955229,28.43
1334,28.01099092,28.63767475,28.16635334,28.45735962,31.08580839,28.49706477,28.42
1335,28.2392177,28.39764385,28.20628397,28.47584104,30.92141638,28.43641456,28.42
1336,23.68713722,23.61857923,23.72290166,24.17416172,25.89665304,24.06110223,23.9
1337,23.74690371,23.77620963,23.6557989,23.6188878,26.07580433,24.00099402,23.9
1338,23.51543401,23.63857306,23.80386408,23.94289166,26.38812443,23.9097807,23.9
1339,27.15128841,27.42010636,27.67838088,27.37381785,30.415128,27.1182455,27.41
1340,27.05196086,27.30699785,27.385916,27.27251921,27.46848155,27.3702702,27.41
1341,27.5191877,27.41222977,27.08229574,27.66125796,27.28636186,27.59405522,27.42
1342,24.49017548,24.2755168,24.60035382,24.32239773,24.15725085,24.21623415,24.41
1343,24.04893579,24.45543098,24.14763412,24.07558447,24.00341957,24.10434891,24.4
1344,24.42043242,24.08564259,24.40088063,24.42017489,24.54535379,24.39804723,24.4
1345,28.66980563,28.63688373,28.48487529,28.23682329,28.17900241,28.47219169,28.41
1346,28.21490813,28.68366356,28.66201116,28.39407025,28.15714155,28.54629534,28.41
1347,28.06081734,28.11166762,28.24348043,28.51937913,28.16735894,28.04625732,28.41
1348,38.09426193,38.18657361,37.85571513,37.59085676,38.17390848,38.08562806,37.95
1349,37.71619727,38.10199095,37.51201582,38.12859408,37.84459045,38.04219317,37.96
1350,37.76015159,37.8496089,37.8501142,37.98459628,38.0597204,37.56775668,37.97
1351,45.34076106,45.4544204,45.6792679,45.64926147,45.21200926,45.68202102,45.5
1352,45.30709128,45.34764572,45.14073916,45.39343586,45.10473084,45.09782071,45.49
1353,45.64599996,45.1265947,45.35204572,45.57771465,45.50776983,45.06644049,45.48
1354,53.56218223,53.96850499,53.60694775,53.85394847,53.97683566,54.04460557,53.99
1355,53.94625927,54.04924107,53.60961136,53.72390382,53.97603638,53.72147875,53.98
1356,53.98350668,53.73022066,54.13547011,53.89709915,53.65161399,53.77597361,53.97
1357,53.2405244,53.50201186,53.60816917,53.1249122,53.40286392,53.62232647,53.47
1358,53.1825771,53.12162183,53.23052117,53.46211924,53.12238005,53.01346803,53.48
1359,53.00627273,58.42525695,53.03256842,53.68595364,53.41965225,53.59882565,53.49
1360,56.48373708,61.70867298,56.34072677,56.42112668,56.63408083,56.47080429,56.51
1361,56.61236932,61.97781519,56.56968938,56.58796333,56.44828246,56.64502149,56.5
1362,56.23354783,61.77805062,56.65034597,56.25535742,56.53061475,56.5445066,56.49
1363,60.67673616,66.92948335,60.56759583,61.16617923,60.74248326,60.64659527,60.98
1364,60.66581019,67.20146487,60.99848497,60.54805729,60.55255871,60.86976264,60.96
1365,61.08310401,60.94530814,60.75106962,61.1509544,60.65941719,61.13665515,60.94
1366,63.14362014,62.7791665,63.03466641,62.71930655,62.70201384,63.05389736,62.93
1367,63.06496122,62.56341381,62.58514547,62.61728837,62.82584487,62.5582265,62.93
1368,62.53693819,63.09247264,62.89516622,63.19875696,62.84563671,62.50336395,62.93
1369,66.09042365,66.18936273,66.26600144,66.44188392,66.56521599,66.29986191,66.44
1370,66.662792,66.4233194,72.97559447,66.35415811,66.58955972,66.43000844,66.44
1371,66.46682737,66.41124352,72.77751327,66.24856018,66.43709733,66.24752361,66.44
1372,65.44700575,65.52179065,71.53738236,65.286403,65.37055521,65.20366261,65.44
1373,65.38162723,65.18679817,72.26234122,65.09323534,65.51680889,65.14363526,65.44
1374,65.40197364,65.48136063,72.26241546,65.24813683,65.59066951,65.60044242,65.44
1375,65.49400558,65.23412205,71.999515,65.55103067,65.2178593,65.69755848,65.44
1376,65.57003784,65.42684742,65.2046972,65.4522354,65.2202989,65.40548316,65.44
1377,65.4758024,65.00323016,65.12166158,65.00821404,65.24555337,65.4418241,65.44
1378,65.03266294,64.82687493,64.71252458,65.01380744,64.88444645,64.79713865,64.93
1379,64.59548104,64.82982307,64.88388892,64.87697235,64.75410474,64.92580514,64.92
1380,64.74231892,64.58068297,64.67729577,64.79628363,64.86791158,64.80268371,64.92
1381,65.00237499,64.59436584,65.10706772,65.13077382,65.03173262,65.05971803,64.92
1382,64.8379882,64.58033554,64.67861936,64.79774614,65.20298979,64.98001752,64.92
1383,65.10707421,64.60913474,65.07545157,64.97196467,64.58697916,65.05134901,64.92
1384,63.22489695,63.25895728,63.40510506,63.49336578,63.24373156,63.49374478,63.41
1385,69.47221028,63.30348953,63.35065808,63.07055543,63.15809862,63.39165856,63.41
1386,69.59798203,63.04242512,63.38702074,63.58993955,63.37029773,63.17208708,63.41
1387,64.0511923,58.15156554,58.08370396,58.5622171,58.09387813,58.67882481,58.41
1388,63.87802831,58.1431059,58.68807613,58.14116574,58.19460421,58.51700356,58.41
1389,63.86891706,58.07399058,58.21142674,58.45562007,58.65404386,58.36362157,58.42
1390,64.95982218,59.09631706,59.50437548,59.22070796,59.17654577,59.6944346,59.44
1391,59.20725439,59.3960903,59.22735096,59.09001267,59.53463327,59.399687,59.46
1392,59.06122608,59.082668,59.06241823,59.12365395,59.18730585,59.25262665,59.46
1393,60.30422435,60.64334303,60.0387773,60.24699358,60.43736715,60.19287145,60.46
1394,60.67715767,60.15318531,60.02142854,60.1152806,60.10023179,60.56759139,60.46
1395,60.49701408,60.49158453,60.25513413,60.25562695,60.42984277,60.67390917,60.45
1396,56.90413667,56.86317707,56.53563026,57.08811423,57.08358497,56.971722,56.95
1397,57.10722794,57.1176263,62.51220955,56.5652527,56.72835266,57.16927333,56.95
1398,56.77483948,57.04575462,62.41160649,57.16655634,56.58797732,57.11309945,56.98
1399,55.44059701,55.57527905,61.16426567,55.19383308,55.55079987,55.33922779,55.49
1400,55.55121236,55.20557131,60.52080052,55.62862527,60.56603442,55.06156768,55.5
1401,55.52644394,55.53947011,60.88353059,55.3701661,61.04197443,55.63533203,55.51
1402,51.46304117,51.49727933,56.79806027,51.37791877,56.67885071,51.33426185,51.5
1403,51.64885898,51.05121466,51.42657551,51.23943748,56.17847812,51.2810181,51.49
1404,51.53910756,51.06123921,51.57096542,51.68426997,56.33355565,51.5669508,51.47
1405,44.65419987,44.44492385,44.21203065,44.11960483,49.02767517,44.16911206,44.45
1406,44.20190197,44.18019284,44.55472546,44.61625478,44.03507987,44.119935,44.45
1407,44.61991612,44.16032829,44.02897909,44.28783233,44.27559892,44.33711853,44.45
1408,49.65169656,49.57728682,49.96561692,50.13034912,49.90697483,49.68867416,49.97
1409,49.98340902,49.62632973,49.94774086,49.77175747,50.05442869,49.59421915,49.98
1410,49.75897913,49.55488338,50.08047354,49.78821459,49.61081647,49.91682117,49.98
1411,35.81567558,35.70021002,35.5509086,35.59697901,35.62981625,35.93335614,35.95
1412,35.66733024,35.69037243,35.89596037,35.77885681,36.09220567,35.54147117,35.94
1413,35.74802047,35.57259562,36.17127789,36.00309805,35.69318441,35.93132276,35.94
1414,35.14296726,34.8447495,34.8308162,34.74600658,34.91312656,35.03480477,34.92
1415,35.16600235,34.89527363,35.11661457,34.99361143,35.05989681,34.50552683,34.92
1416,34.6306255,34.60493543,34.59465198,34.5582154,34.67026283,35.17420737,34.92
1417,29.02939811,29.6544909,29.06859399,29.14267903,29.36263257,29.37824658,29.4
1418,29.34692935,32.48128701,29.12185597,29.65212034,29.36690409,29.68328412,29.4
1419,29.29752338,32.40034501,29.58057585,29.09420436,29.08048081,29.18627874,29.41
1420,43.7708897,47.94157662,43.7002349,43.66006207,43.68946733,43.7422111,43.94
1421,43.78339823,48.28467518,43.55416788,43.99825278,43.53364486,44.12051534,43.96
1422,43.94902102,47.96354626,43.79029467,43.96461323,43.86375545,43.84950976,43.95
1423,47.53926818,52.38046605,47.67407629,47.86819022,47.63631032,48.11784024,47.96
1424,47.84920932,47.79426305,47.99832907,47.72173099,47.81964574,48.18181172,47.96
1425,47.64943723,52.97661974,48.1608585,47.58302019,47.54340939,47.78021989,47.96
1426,53.1796941,58.27195234,53.08826702,52.7963154,52.87902961,52.58352857,52.97
1427,52.69499065,58.38197528,52.70930355,52.5041676,52.72142453,52.89593171,52.96
1428,52.58568118,58.42932206,53.17688303,52.68562986,52.68549294,52.74854294,52.98
1429,38.4442068,42.55569914,38.21601064,38.43689458,38.35725639,38.53827799,38.46
1430,38.63253773,41.899588,38.37168098,38.58008449,38.59900681,38.16355211,38.48
1431,38.13457337,38.13045422,38.40098834,38.29325544,38.6062242,38.33739456,38.49
1432,25.62738559,25.60348667,25.68896134,25.64161473,25.45208668,25.30365764,25.44
1433,25.12413035,25.14783609,25.70381417,25.57747365,25.14624234,25.23285676,25.44
1434,25.37725113,25.08820986,25.00379975,25.3324638,25.00353905,25.0913354,25.43
1435,29.01385327,29.16839497,29.32757241,29.4453798,29.3980189,29.6305257,29.44
1436,29.63080098,29.59127032,29.61825509,29.13927687,29.2899343,29.45767078,29.43
1437,29.44246725,29.24513047,29.67232188,29.53835158,29.20886591,29.54568089,29.41
1438,50.41628264,50.62703969,50.20271044,50.54830789,50.00324924,50.54973213,50.46
1439,50.15774201,50.33717726,50.53099872,50.09908862,50.23460114,50.03548177,50.45
1440,50.00056042,50.12677669,50.57433442,50.098895,50.57036109,50.06568833,50.45
1441,41.70059542,41.11572892,41.08110864,41.37851928,41.24546498,41.70319523,41.43
1442,41.40582053,41.12708604,41.40431693,41.15739677,41.12261357,41.15856701,41.42
1443,41.62966571,41.1520107,41.24794589,41.28173526,41.32577868,41.42297071,41.42
1444,35.17505523,35.34392701,35.23112619,35.11701701,35.31825102,35.07360016,35.41
1445,35.05687602,35.43057562,35.09717774,35.40781029,35.5445254,35.17084526,35.41
1446,35.36922078,35.61160325,35.26428371,35.04948102,35.53417335,35.04052376,35.4
1447,39.52791645,44.04745256,39.62023766,40.17949597,39.67566263,40.156036,39.91
1448,39.76300027,43.90209143,40.20158732,39.57696785,40.19872364,39.73207463,39.91
1449,40.15501188,43.46804989,40.17164415,40.11281747,39.7006773,39.63142257,39.91
1450,42.8079396,47.34522473,42.74788488,42.96266105,43.11082145,43.09866539,42.91
1451,42.86189333,46.81682755,43.05344307,42.5404032,42.93958768,42.75410198,42.91
1452,42.90684656,47.42435253,42.66801321,42.59827565,42.72056975,43.04466309,42.91
1453,40.42863917,40.40192111,40.07171184,40.28916524,40.66148251,40.46811439,40.41
1454,40.43160479,40.66765145,40.56671667,40.07259938,40.57173148,40.64809628,40.4
1455,40.36086641,40.57641834,40.01195126,40.08048934,40.35090314,40.18377538,40.41
1456,40.83476076,40.68248051,40.66918224,41.17073948,40.99857359,41.13199446,40.91
1457,40.98506804,40.59504089,41.12175484,40.79835216,41.15100873,41.03702639,40.91
1458,40.75659716,40.69155677,40.89630497,40.99078671,40.93847242,40.96287415,40.91
1459,49.0946085,49.25044845,49.06352359,49.41398329,49.33569238,49.34905244,49.43
1460,49.48619449,49.58588645,49.09493458,49.6986475,49.60656614,49.54486537,49.44
1461,49.03929324,49.56345523,49.01190026,49.44524695,49.25106639,49.39196726,49.45
1462,48.78986464,48.76228995,48.96465668,49.19301705,48.96153926,48.53878154,48.95
